 6200,   7,BN01, 4254.64, 7042.24,2008-10-11:07:44,                ,     ,     ,   20,   8,    5,    3,    8,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-10-15:06:50,                ,     ,     ,   20,   8,    7,    3,    2,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-10-25:07:36,                ,     ,     ,   20,   8,    7,    6,    6,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-11-01:09:30,                ,     ,     ,   20,   8,   13,    7,    4,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-11-05:08:25,                ,     ,     ,   20,   8,    8,    5,    8,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-11-10:08:57,                ,     ,     ,   20,   8,   13,    7,    5,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-11-20:08:04,                ,     ,     ,   20,   8,   12,    7,    3,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-11-28:08:55,                ,     ,     ,   20,   8,   13,    7,    8,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-12-05:08:34,                ,     ,     ,   20,   8,   10,    1,    9,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-12-15:08:50,                ,     ,     ,   20,   8,    4,    5,    8,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2008-12-27:09:05,                ,     ,     ,   20,   8,    9,    1,    6,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2009-01-05:11:22,                ,     ,     ,   20,   8,    4,    1,    3,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2009-01-10:08:50,                ,     ,     ,   20,   8,    2,    1,    2,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2009-01-30:09:23,                ,     ,     ,   20,   8,    4,    1,    1,   20.0,
 6200,   7,BN01, 4254.64, 7042.24,2009-02-07:09:05,                ,     ,     ,   20,   8,    1,    1,    1,   20.0,
